id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51420952,"Private Bathroom in shared Apartment, 8 district",341379065,Bulldog Real Estate,,Josefstadt,48.21166,16.34292,Private room,21,30,0,,,23,285,0,
51817441,Apartment RH1,164241591,Apartment,,Favoriten,48.173904,16.374002,Entire home/apt,65,2,1,2021-10-20,0.09,7,332,1,
51820678,SMALL TOWN DESIGN PLACE ※ Vienna,66040140,Sascha & Marina,,Rudolfsheim-Fnfhaus,48.19312,16.33027,Entire home/apt,64,1,39,2022-09-09,3.11,33,330,38,
51821189,Ruhiges Apartment in Favoriten mit Pool,419809007,Judith,,Favoriten,48.17412,16.36375,Entire home/apt,59,28,2,2022-03-15,0.19,1,337,2,
51424169,Wohnung mit Terrasse - Schönnbrunn - U4/U6 Nähe,44104100,Dillon,,Meidling,48.17965467057401,16.326992680356597,Entire home/apt,142,1,4,2022-09-05,3.64,1,353,4,
51425698,LUXURY DESIGN  XII,305673,Sil,,Leopoldstadt,48.22012,16.37186,Entire home/apt,330,3,20,2022-08-15,1.53,7,293,19,
51833026,"CITYAPPARTEMENT ""ENJOY VIENNA""  MUSEUMSQUARTIER",419892518,Stefan,,Mariahilf,48.20014,16.36032,Entire home/apt,64,2,48,2022-09-10,4.16,1,315,48,
51428832,City Center / 1st district only 1min,223658414,Merrilyn,,Leopoldstadt,48.2148,16.37976,Private room,432,1,4,2021-09-05,0.31,3,11,0,
51835093,Cosy refurbished apartment near City & Schönbrunn,6125445,Gerald,,Meidling,48.18284,16.34271,Entire home/apt,44,1,16,2022-08-14,1.49,1,276,16,
51839153,City Center Apartment,28695856,Nadja,,Mariahilf,48.19376,16.35285,Entire home/apt,68,2,9,2022-09-09,0.72,1,2,8,
51429912,Beautiful top floor apartment with cozy balcony,416530588,Ricardo,,Meidling,48.18363,16.32397,Entire home/apt,85,1,1,2021-08-15,0.08,1,315,0,
51437272,Cozy Room in shared Apartment in the 8th district,341379065,Bulldog Real Estate,,Josefstadt,48.21333,16.34458,Private room,17,30,0,,,23,229,0,
51845580,CityCenter- Near Underground &Schönbrunn Palace,64591324,Düzgün,,Rudolfsheim-Fnfhaus,48.18592,16.32507,Entire home/apt,76,2,3,2022-08-07,1.76,1,364,3,
51438674,City Center / 1st district only 1min,223658414,Merrilyn,,Leopoldstadt,48.213741,16.379135,Private room,54,1,45,2022-08-21,3.35,3,42,42,
51862427,Rooftop apt with terrace in city centre,3415148,Robert,,Innere Stadt,48.21455,16.37266,Entire home/apt,130,2,4,2022-04-17,0.35,1,0,4,
51441782,Lovely 70m2 Flat,29271113,Bernhard,,Neubau,48.20179,16.34118,Entire home/apt,180,2,0,,,1,365,0,
51863896,Apartment in Belvedere-Nähe,420123502,Amelie,,Landstra§e,48.19344,16.38803,Entire home/apt,69,4,6,2021-12-25,0.51,1,254,6,
51457803,Oase Wien,407255931,Ivana,,Whring,48.22614,16.33599,Entire home/apt,65,2,4,2022-08-20,0.33,1,127,4,
51458523,--,416776026,Esther,,Neubau,48.199364,16.352182,Entire home/apt,57,1,29,2021-12-29,2.17,1,52,19,
51886359,★Moderne Wohnung im urbanen Wien★ | perfekte Lage,189066567,Albi,,Neubau,48.20422,16.35169,Entire home/apt,129,28,1,2022-04-27,0.22,31,301,1,
51458611,Lovely 1-bedroom unit in artist apartment,234316383,Laura,,Neubau,48.20202,16.34085,Private room,38,1,5,2021-09-13,0.38,1,0,1,
51896151,Micro Rooftop Penzing,8632750,Andreas,,Rudolfsheim-Fnfhaus,48.19538,16.31585,Entire home/apt,76,1,3,2022-05-15,0.50,77,314,3,
51460062,"Josefstadt 2BR w/ Elevator, nr bars & Metro U6",385064248,Blueground,,Josefstadt,48.21352,16.34153,Entire home/apt,122,30,2,2021-11-24,0.18,209,316,2,
51897370,"Mariahilf 1BR w/ Elevator & Terrace, nr park, U4",385064248,Blueground,,Mariahilf,48.1978975,16.3556447,Entire home/apt,117,30,0,,,209,194,0,
51460073,"Josefstadt Studio w/ Elevator, nr bars, Metro U6",385064248,Blueground,,Josefstadt,48.21487879411432,16.341316754050553,Entire home/apt,100,30,0,,,209,345,0,
51901680,Art Apartment Karlsplatz,8632750,Andreas,,Wieden,48.19959,16.3692,Entire home/apt,167,1,6,2022-07-16,0.52,77,280,6,
51462011,wohnen bei Stadthalle,258629579,Mustafa,,Ottakring,48.20706,16.33455,Entire home/apt,22,28,5,2022-07-15,1.04,1,0,5,
51906754,"Quiet, brand new, right next to metro/tram, ideal!",4361476,Steffi,,Rudolfsheim-Fnfhaus,48.19744,16.32878,Entire home/apt,70,30,3,2022-08-14,0.36,8,315,3,
51464131,Enjoy your stay in a beautiful large apartment in the center of Vienna. The apartment has a size of around 107m² and is ideal for a family. The apartment is fully equipped. It  has two single and one double bed.,227232876,Arthur,,Innere Stadt,48.2123,16.36965,Entire home/apt,230,3,8,2022-04-14,0.61,3,273,7,
51918251,Family empress suite for 3,115915838,Edward,,Neubau,48.19805,16.34833,Private room,152,1,2,2022-04-10,0.17,19,359,2,
51465593,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.21532,16.38238,Private room,17,90,0,,,23,254,0,
51919208,Urban Explorer double bedroom,115915838,Edward,,Neubau,48.19892,16.34776,Private room,119,1,9,2022-07-05,0.79,19,333,9,
51465893,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.21824,16.38328,Private room,17,90,0,,,23,287,0,
51465902,Elegant apartment in city centre,324047841,Juan Antonio,,Neubau,48.19842,16.34836,Entire home/apt,54,1,62,2022-08-25,4.64,6,13,54,
51930980,Spacious Apartment near Danube Canal/Schottenring,50945012,Easy Flat TEAM,,Leopoldstadt,48.22171522324915,16.369749115244762,Entire home/apt,135,1,0,,,31,343,0,
51931141,Well-equipped and bright studio,50945012,Easy Flat TEAM,,Ottakring,48.2089,16.32564,Entire home/apt,99,1,6,2022-01-07,0.50,31,352,6,
51466078,Flat share- close to 1st district,341379065,Bulldog Real Estate,,Leopoldstadt,48.21552,16.38252,Private room,17,90,0,,,23,254,0,
51475407,Room in International Flat Share,7029930,Alexander,,Brigittenau,48.23408,16.37455,Private room,16,150,1,2022-08-14,1,3,224,1,
51477692,Oberlaa New Apartment - 15 Min to City,116849625,Diana,,Favoriten,48.14295,16.40633,Entire home/apt,97,1,53,2022-08-22,4.15,22,68,49,
51931905,Small studio for city explorers or business trips,50945012,Easy Flat TEAM,,Ottakring,48.20709,16.32749,Entire home/apt,73,1,4,2021-11-02,0.35,31,335,4,
51931968,Studio – minimalistic and optimistic,50945012,Easy Flat TEAM,,Ottakring,48.20796,16.32567,Entire home/apt,73,1,6,2021-10-23,0.50,31,344,6,
51480430,Altbaujuwel im 14. Bezirk,313814498,Nedjeljka,,Penzing,48.193486804055496,16.302642303704825,Entire home/apt,42,2,8,2022-09-07,3.38,3,349,8,
51481919,Apartment Favoriten Studio Top 16,8632750,Andreas,,Favoriten,48.17237,16.36542,Entire home/apt,66,1,0,,,77,323,0,
51935303,"Vienna Small Original(8) near Sub, 10min 2 centre",151352772,Stefan,,Landstra§e,48.19622,16.39714,Entire home/apt,43,2,24,2022-08-20,2.09,6,55,24,
51935894,CENTRAL QUIET HAVEN located in the heart of Vienna,420498963,Oleksandr,,Mariahilf,48.19925,16.36123,Entire home/apt,57,1,14,2021-12-24,1.12,1,0,13,
51482941,"Schöne, gemütliche Wohnung mit großer Dachterrasse",241936683,Christoph,,Favoriten,48.17805,16.38267,Entire home/apt,60,14,3,2022-08-31,1.38,1,3,3,
51483051,Apartment Favoriten Studio top 31 + 30 + 15,8632750,Andreas,,Favoriten,48.17294,16.3634,Entire home/apt,66,1,10,2022-08-17,0.95,77,360,10,
51937147,Modern 2 room apartment with balcony,420665581,Aydin,,Floridsdorf,48.26172,16.38739,Entire home/apt,99,3,7,2022-07-24,0.83,1,356,7,
51484393,"Alsergrund 2BR, nr Himmelpfortstiege, AKH, U4, U6",385064248,Blueground,,Alsergrund,48.22696,16.35464,Entire home/apt,132,30,0,,,209,253,0,
51942102,Alps in the city for two,115915838,Edward,,Neubau,48.19735,16.34662,Private room,98,1,3,2022-07-17,1.03,19,347,3,
51485795,Gemütliche und schöne Wohnung sehr nah zum Zentrum,119752817,Maria,,Landstra§e,48.19839,16.39594,Entire home/apt,74,1,11,2022-09-06,1.10,1,334,11,
51950998,Apartment Bennoplatz,25486381,Andreas,,Josefstadt,48.212051,16.341583,Entire home/apt,125,2,7,2022-08-19,0.57,1,353,6,
51952418,Bohemian minimalist apartment in hip neighbourhood,420782911,Alexander,,Leopoldstadt,48.21533,16.3906,Entire home/apt,70,3,10,2022-08-31,3.49,1,135,10,
51488822,Old Town Vienna,313830783,Binko,,Innere Stadt,48.20671,16.37631,Entire home/apt,135,1,49,2022-08-05,3.73,3,84,41,
51489300,여성전용 Piano가 있는 큰 개인실(Lady only),21360419,Kyong A,,Favoriten,48.17869,16.36903,Private room,38,2,29,2022-09-01,2.18,4,16,26,
51956689,Stylish Double Room w/ Yardview - Perfect Shopping,404652017,Bakir,,Mariahilf,48.19573,16.3461,Entire home/apt,77,1,42,2022-05-29,3.46,123,362,42,
51500876,Grünoase über den Dächern Wiens,2947056,Elisabeth,,Hietzing,48.18661,16.26679,Entire home/apt,55,1,20,2022-08-21,1.71,1,10,20,
51958152,Central Room for Thrifty Travelers,388500085,Ev,,Josefstadt,48.2098,16.34029,Private room,14,1,4,2021-10-04,0.32,2,0,3,
51959335,Optimal Apartment 12 minute from Downtown,404652017,Bakir,,Margareten,48.18407,16.3617,Entire home/apt,88,1,44,2022-08-25,3.70,123,358,44,
51505142,Bright & Homey Studio in the most hip district!,39677412,Olga,,Neubau,48.20443,16.33878,Entire home/apt,45,1,17,2021-11-30,1.28,7,0,11,
51505598,"Individual APT for YOU, Exquisite and Comfy",206946689,Yevhenii,,Favoriten,48.17522,16.36808,Entire home/apt,44,1,15,2021-11-01,1.16,3,0,10,
51971688,Top of Belvedere Smart,8632750,Andreas,,Favoriten,48.18507,16.38297,Entire home/apt,209,1,0,,,77,346,0,
51507780,"Tiny, Comfy, Central & Best Price in Vienna",417229211,Waltraud,,Favoriten,48.17468,16.38348,Entire home/apt,25,3,30,2022-08-17,2.30,1,227,26,
51976897,"Landstraße 1BR w/ Elevator, nr U3 & Bahnhof",385064248,Blueground,,Landstra§e,48.20381930000001,16.3852222,Entire home/apt,112,30,1,2021-10-09,0.09,209,112,1,
51511371,D26 City Apartment close to city center,51562386,Karim,,Rudolfsheim-Fnfhaus,48.19907,16.32536,Entire home/apt,30,28,3,2022-08-19,0.31,20,154,3,
51516558,Young & Classy - Great location + balcony,27775775,Rene,,Neubau,48.20332,16.34778,Entire home/apt,60,1,76,2022-08-29,5.88,61,330,70,
51976918,"Margareten 1BR w/ Elevator, nr U4 & Naschmarkt",385064248,Blueground,,Margareten,48.1862831,16.3461947,Entire home/apt,97,30,0,,,209,135,0,
51519009,Steiner Residences Nestroyplatz Apartments,129960877,Mary & Kiki,,Leopoldstadt,48.216877,16.384003,Entire home/apt,116,1,29,2022-08-18,2.24,30,160,23,
51977668,"Cozy, central appartment close to Naschmarkt",11355891,Felix,,Innere Stadt,48.20867315143832,16.372675859109385,Entire home/apt,49,1,1,2022-09-08,1,1,6,1,
51520054,Gemütliche Sommer Residenz nahe Donau,34338941,Bella,,Leopoldstadt,48.22473,16.38759,Entire home/apt,40,3,1,2021-09-19,0.08,1,0,1,
51991964,Urban Island Studio Apartment,388009441,Thomas,,Alsergrund,48.23254,16.36043,Entire home/apt,79,2,3,2021-09-23,0.25,9,69,3,
51530077,Ideal family apartment with parking in Vienna,417437918,Gernot,,Favoriten,48.1752,16.36813,Entire home/apt,90,6,6,2022-08-28,0.49,1,246,6,
51993841,Emerald Green,77076005,Kaylee,,Brigittenau,48.23505,16.38978,Entire home/apt,63,1,64,2022-09-01,5.36,34,217,64,
51533783,Steiner Residences Nestroyplatz Studio Apartment,129960877,Mary & Kiki,,Leopoldstadt,48.2164,16.38304,Entire home/apt,121,1,13,2022-08-25,1.11,30,57,13,
51994132,Room with privat bathroom. Near city center,419228475,Irina,,Landstra§e,48.208645,16.3937,Private room,26,1,89,2022-09-05,7.18,3,22,86,
52006332,private cozy apartment in the center,17245551,Zoe,,Leopoldstadt,48.22438,16.37008,Entire home/apt,73,2,23,2022-09-07,1.92,1,91,23,
51533907,3 Elegant Apt. - Perfect for Long Stays,88128342,Bakr,,Landstra§e,48.19329,16.38766,Entire home/apt,310,1,3,2022-06-19,0.25,17,166,3,
51537579,"New 55m² apartment, 15min by tram to Inner City",405780082,Heinz,,Hernals,48.22498,16.32999,Entire home/apt,71,2,33,2022-08-18,2.61,1,355,32,
52022831,Lake View Stylish & Fully Furnished Apartment,60078418,Saif,,Donaustadt,48.23652,16.42394,Entire home/apt,102,1,11,2022-08-14,0.94,4,291,11,
51537955,"Modern,cozy and central Flat in Vienna",417128856,Greg,,Landstra§e,48.19561,16.38894,Entire home/apt,67,1,37,2022-09-08,2.85,1,348,34,
52023182,★Luxurious and Spacious★5 min walk to city center,450691128,Mario,,Alsergrund,48.22185,16.36686,Entire home/apt,93,1,33,2022-09-09,5.32,48,143,33,
51548380,Near Lake Fully Furnished Beautiful Apartment,60078418,Saif,,Donaustadt,48.23864,16.4358,Entire home/apt,104,1,25,2022-09-08,1.90,4,343,20,
52023247,⍟Super King bed ⍟ central and near metro,450691128,Mario,,Favoriten,48.17863,16.37435,Private room,38,1,12,2022-05-19,1.87,48,0,12,
52048504,"Josefstadt 2BR w/ Elevator, nr Volksgarten & U2",385064248,Blueground,,Josefstadt,48.2090669,16.3539387,Entire home/apt,176,30,0,,,209,341,0,
51550777,Cozy room in central apartment,47729425,Krischan,,Mariahilf,48.19343,16.34426,Private room,50,2,35,2022-09-01,2.74,1,3,32,
51552215,Charmantes Studio Nähe Hauptbahnhof,4615178,Eva,,Margareten,48.1852,16.36687,Entire home/apt,35,6,2,2022-03-27,0.16,20,32,1,
52050997,"Favoriten 1BR w/ Gym & Elevator, nr Metro",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,121,30,0,,,209,133,0,
52051037,"Favoriten 1BR w/ Gym & Elevator, nr Metro",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,95,30,0,,,209,365,0,
51573276,Artist Home in Vienna City Center,24894366,Alice,,Landstra§e,48.20344,16.38294,Entire home/apt,95,14,0,,,1,40,0,
51575164,"Josefstadt 1BR w/ Elevator, nr Ringstrasse",385064248,Blueground,,Josefstadt,48.2130114,16.3512926,Entire home/apt,83,30,0,,,209,221,0,
51580044,High-quality Apart. in historic city center,7147147,Emmanuel,,Innere Stadt,48.21513,16.37007,Entire home/apt,163,2,41,2022-09-05,3.19,22,165,37,
52051135,"Favoriten 1BR w/ Gym & Elevator, nr Metro",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,104,30,0,,,209,314,0,
51589559,Spektakuläres Apartment ✩ 7. Stock ✩ Parkgarage,417932004,Julia Christina,,Simmering,48.18603,16.42078,Entire home/apt,98,3,42,2022-08-28,3.27,1,136,39,
51589696,Schöne Eigentumswohnung nahe der Alten Donau,266809658,Giana,,Floridsdorf,48.25244,16.41469,Shared room,60,1,0,,,1,358,0,
52051145,"Favoriten 1BR w/ Gym & Elevator, nr Metro",385064248,Blueground,,Favoriten,48.1853004,16.3826486,Entire home/apt,100,30,0,,,209,252,0,
52055225,Cozy apartment with terrace & art installations,151869337,Vienna Invites,,Brigittenau,48.25338,16.37175,Entire home/apt,139,6,0,,,37,30,0,
52057723,Lovely 1.5 Bedroom Appartement near Schönbrunn,110347441,Lilien,,Penzing,48.20009,16.30045,Entire home/apt,63,2,10,2022-08-07,0.82,1,0,10,
51591113,Beautiful Loft with terrace in Vienna,29813337,Sophie,,Ottakring,48.20612,16.32864,Entire home/apt,69,5,2,2022-08-28,0.16,1,41,1,
52065208,Jimmy's  Apartments Suites (1-Bedroom Suite),151274765,Jimmys,,Rudolfsheim-Fnfhaus,48.19502,16.33706,Entire home/apt,138,2,0,,,17,165,0,
51592677,Holiday Dream Pool 2-Balcony 2-Bedrooms w/ Parking,151869337,Vienna Invites,,Donaustadt,48.22951,16.45455,Entire home/apt,190,2,4,2022-04-21,0.38,37,362,4,
52067024,"85m2 Flat with balcony, central and cosy",376179252,Can,,Margareten,48.19369,16.35935,Entire home/apt,116,2,24,2022-09-01,2.01,2,178,24,
52081438,Jimmy's Apartments Suites(1-Bedroom Suite Balcony),151274765,Jimmys,,Rudolfsheim-Fnfhaus,48.1946,16.33544,Entire home/apt,149,2,0,,,17,174,0,
52088207,Zimmer im Wiener Haus 2@,421393948,Mauri,,Donaustadt,48.22196,16.47128,Private room,35,1,24,2022-08-21,2.07,1,296,24,
51600029,Lovely and spacious 1-bedroom stay in Vienna,95818028,Marko,,Leopoldstadt,48.21994,16.38094,Private room,50,1,26,2022-08-27,1.97,1,0,15,
51600049,Luxury / special for families/ Vienna town hall,300246929,Christian,,Alsergrund,48.22825,16.35159,Entire home/apt,115,1,14,2022-08-28,1.16,16,267,14,
51615625,"Mariahilf 1BR w/ Storage, nr U4 & bars",385064248,Blueground,,Mariahilf,48.1897476,16.3465004,Entire home/apt,85,30,1,2021-10-07,0.09,209,266,1,
52103537,ARTISTIC APT  in the Heart of the City,421848894,Maria,,Innere Stadt,48.20153,16.36466,Entire home/apt,141,2,17,2022-08-28,1.54,2,0,17,
51622703,Apartment with terrace at Metro Station and Spa,116849625,Diana,,Favoriten,48.14147,16.40621,Entire home/apt,82,1,45,2022-08-28,3.53,22,65,42,
51623094,Studio with terrace - 15 Min to Center,116849625,Diana,,Favoriten,48.14255,16.40666,Entire home/apt,56,1,38,2022-08-25,2.99,22,77,34,
52104500,PRATERSTERN 2 ZENTRUM.10 MINUTE,89583744,Niko,,Leopoldstadt,48.2244,16.38617,Private room,35,3,15,2022-09-02,1.36,2,337,15,
52115847,Boutique Suite,116849625,Diana,,Neubau,48.20508,16.3497,Entire home/apt,173,1,54,2022-08-28,4.49,22,42,54,
52119129,The SKY SUITE 20 – Vienna Rooftop Loft,69767347,Walter,,Favoriten,48.17574,16.37689,Entire home/apt,178,2,10,2022-08-24,0.85,3,155,10,
51633682,Sleek Room Hauptbahnhof - Air conditioned,311151517,Ali,,Favoriten,48.18202,16.37502,Private room,87,1,11,2022-08-24,0.92,5,356,11,
51651198,Cozy room in the City center,143271616,Hubert,,Innere Stadt,48.21255,16.3715,Private room,55,1,21,2022-09-10,1.64,2,67,19,
52121519,Supreme Suite - spacious patio artsy central,337191377,Susanna,,Landstra§e,48.20975,16.39041,Entire home/apt,122,2,32,2022-09-09,3.69,2,247,32,
51660769,Modernes Appartement nahe U-Bahn und Schönbrunn,18159956,Daniel,,Penzing,48.19163,16.29444,Entire home/apt,46,1,38,2022-08-27,3.02,2,319,36,
52126344,★ BIG & CENTRAL★ (15min) | 55m2 | Bright apartment,201370667,Tristan,,Ottakring,48.20729,16.3265,Entire home/apt,54,2,42,2022-09-10,3.64,2,83,42,
51665426,Quiet room near Hundertwasserhaus,22708059,Victor,,Landstra§e,48.20908,16.39343,Private room,45,2,11,2021-11-14,0.86,1,0,9,
52130389,AvR Lux Apartments > 100 m2,422052025,Mladen,,Donaustadt,48.2217,16.45731,Entire home/apt,108,2,7,2022-04-26,0.69,1,339,7,
51668535,"Sauna, parking, 4 Rooms, 2 toilets",122489884,Rhona,,Floridsdorf,48.2756,16.44976,Entire home/apt,198,58,2,2022-07-03,0.16,5,365,1,
51679574,"Landstraße Studio w/ Elevator, nr Innenstadt",385064248,Blueground,,Landstra§e,48.20381930000001,16.3852222,Entire home/apt,108,30,0,,,209,68,0,
51698922,Two Bedroom Lake View Fully Furnished Apartment,60078418,Saif,,Donaustadt,48.23497,16.4259,Entire home/apt,130,1,29,2022-09-02,2.25,4,280,26,
52137273,Street Junior Suite Afrikanergasse,342487988,Theresia,,Leopoldstadt,48.21748,16.3792,Entire home/apt,163,1,0,,,6,247,0,
52137305,Street Junior Suite,342487988,Theresia,,Leopoldstadt,48.21567,16.37877,Entire home/apt,168,1,2,2021-10-31,0.16,6,283,2,
52137338,Street Suite,342487988,Theresia,,Leopoldstadt,48.21785,16.37937,Entire home/apt,184,1,0,,,6,331,0,
52137343,Garden Suite,342487988,Theresia,,Leopoldstadt,48.21785,16.37738,Shared room,203,1,0,,,6,327,0,
52140766,"Landstraße 1BR w/ Elevator & Rooftop Pool, nr U3",385064248,Blueground,,Landstra§e,48.19414,16.41326,Entire home/apt,144,30,1,2021-11-10,0.10,209,0,1,
51699056,CITY APPARTMENTS VIENNA - ELISA,401344824,Emju GmbH,,Landstra§e,48.19879,16.38621,Entire home/apt,110,4,12,2022-09-11,2.12,3,285,12,
52140847,"Donaustadt 3BR w/ Elevator, nr Naschmarkt & Metro",385064248,Blueground,,Wieden,48.1971111,16.3651374,Entire home/apt,193,30,0,,,209,308,0,
51699264,Blick ins Grüne 6,330399875,Gerhard,,Liesing,48.15836,16.30328,Entire home/apt,80,2,3,2022-08-06,0.30,4,330,3,
52145795,Private room in the downtown flat,289663326,Alex,,Leopoldstadt,48.219,16.39657,Private room,36,1,13,2022-09-07,1.13,1,69,13,
51700990,"Donaustadt 2BR w/ Storage, Private Garden, nr U1",385064248,Blueground,,Donaustadt,48.25091510000001,16.4311168,Entire home/apt,111,30,0,,,209,222,0,
52156883,"Helle, zentral gelegene Wohnung mit Balkon",42891142,Doris,,Alsergrund,48.2169382741053,16.342628815050393,Entire home/apt,100,1,1,2022-08-24,1,1,15,1,
51704026,Beds & Pillows! Stripes & Shines! Cozy Haven!,425762409,Lena,,Rudolfsheim-Fnfhaus,48.19386,16.33064,Entire home/apt,44,1,14,2021-11-27,1.09,1,0,12,
52157150,Bright oriel room in the middle of the 8th Distr.,8280416,Milena,,Josefstadt,48.21164,16.34677,Private room,56,3,4,2022-06-20,0.94,1,8,4,
51704242,"Landstraße 1BR w/ Elevator, 5 mins to Innenstadt",385064248,Blueground,,Leopoldstadt,48.21447389999999,16.3917029,Entire home/apt,84,30,0,,,209,255,0,
52161623,New! Flat near Westbahnhof!,323853836,Marina,,Rudolfsheim-Fnfhaus,48.19734,16.33247,Entire home/apt,61,2,57,2022-09-10,5.15,5,317,57,
51708201,"Top 17 Nagelneues Apartment in Wien,",415253653,Johannes,,Floridsdorf,48.2694,16.38801,Entire home/apt,70,3,15,2022-07-08,1.17,4,61,12,
52164590,Cozy Apartment - 15min to City Center,235195974,Jonathan & Kimi,,Meidling,48.1843,16.34397,Entire home/apt,57,1,68,2022-09-05,5.73,18,78,68,
52165024,Modern Apartment - 15 min to City Center,235195974,Jonathan & Kimi,,Meidling,48.18579,16.34214,Entire home/apt,56,1,76,2022-09-07,6.28,18,82,76,
